day;sun;wind;rain;temp
2015-09-06;0.7649999999999999;9.178571428571429;1.282142857142857;12.242857142857146
2015-09-07;1.1845238095238095;7.340000000000001;0.3964285714285714;12.385714285714284
2015-09-08;0.3467857142857142;7.278571428571428;0.0;13.235714285714286
2015-09-09;0.1801190476190475;2.9928571428571433;0.0;13.392857142857142
2015-09-10;0.0;6.3428571428571425;0.6823809523809522;13.071428571428571
2015-09-11;0.7854761904761904;12.76;0.3049999999999999;11.857142857142856
2015-09-12;1.9197619047619048;5.957142857142856;0.0;11.157142857142858
2015-09-13;0.15154761904761901;8.242857142857144;0.0238095238095237;13.671428571428573
2015-09-14;0.9095238095238096;4.104166666666667;0.0;12.65
2015-09-15;0.0;8.771428571428572;0.0;12.69285714285714
2015-09-16;0.2182142857142857;6.628571428571429;0.039642857142857105;13.30714285714286
2015-09-17;1.3478571428571429;3.8928571428571432;0.0;15.878571428571428
2015-09-18;0.3214285714285714;4.233333333333333;0.5353571428571426;15.564285714285718
2015-09-19;0.4809523809523808;2.3708333333333336;0.5153571428571428;14.142857142857142
2015-09-20;0.8378571428571429;2.2;4.095714285714286;12.05
2015-09-21;0.1;5.785714285714286;0.0238095238095237;11.578571428571433
2015-09-22;0.4420238095238094;4.783333333333333;0.14285714285714268;12.514285714285714
2015-09-23;0.1952380952380952;7.914285714285714;0.4448809523809523;13.142857142857144
2015-09-24;1.1099999999999999;2.979166666666667;0.0071428571428571;14.757142857142858
2015-09-25;0.8717857142857142;2.55;0.07928571428571421;14.75
2015-09-26;1.3738095238095238;2.5;0.0;14.614285714285714
2015-09-27;1.7966666666666664;2.1;0.0;13.921428571428573
2015-09-28;0.9245238095238095;3.375;1.3121428571428573;14.05
2015-09-29;2.1085714285714285;2.1785714285714284;0.0;14.02142857142857
2015-09-30;1.8767857142857143;3.3214285714285716;0.0;14.814285714285718
2015-10-01;0.9410714285714286;3.333333333333333;0.0;16.099999999999998
2015-10-02;0.2539285714285714;7.678571428571428;1.055595238095238;16.2
2015-10-03;0.9086904761904762;9.78;0.594642857142857;14.428571428571429
2015-10-04;0.15;6.285714285714286;0.0;15.15
2015-10-05;1.7389285714285714;9.55;0.0;15.314285714285717
2015-10-06;1.824642857142857;6.407142857142857;0.0;15.228571428571428
2015-10-07;1.2308333333333334;5.995833333333334;0.0;15.778571428571428
2015-10-08;0.7848809523809523;9.785714285714286;0.0071428571428571;14.685714285714283
2015-10-09;2.1807142857142856;4.05;0.0;13.871428571428568
2015-10-10;0.4892857142857143;6.064285714285714;0.0;13.55714285714286
2015-10-11;0.6498809523809523;8.195833333333333;0.0;14.971428571428572
2015-10-12;1.7152380952380952;8.635714285714286;0.0;16.3
2015-10-13;0.3951190476190475;6.8;0.0;16.62857142857143
2015-10-14;0.7641666666666667;6.485714285714287;0.07928571428571421;14.94285714285714
2015-10-15;0.9769047619047619;7.278571428571429;0.0;15.107142857142858
2015-10-16;0.2761904761904761;7.642857142857141;0.0;14.571428571428571
2015-10-17;0.0785714285714285;8.885714285714284;0.0;14.771428571428572
2015-10-18;0.138095238095238;6.471428571428571;0.0;15.87142857142857
2015-10-19;1.3086904761904758;11.735714285714286;0.0071428571428571;14.642857142857144
2015-10-20;0.895;9.257142857142856;0.0;14.485714285714284
2015-10-21;0.5298809523809522;7.192857142857144;0.0539285714285714;15.285714285714288
2015-10-22;0.3013095238095236;8.964285714285714;0.0;17.014285714285712
2015-10-23;1.7023809523809523;7.235714285714286;0.0;19.335714285714285
2015-10-24;0.388095238095238;4.604166666666666;2.697857142857143;15.939999999999998
2015-10-25;1.0498809523809522;7.035714285714285;0.0;14.921428571428574
2015-10-26;2.021071428571428;5.742857142857143;0.0;15.521428571428572
2015-10-27;2.1592857142857143;9.635714285714286;0.0;16.87142857142857
2015-10-28;0.1;2.9214285714285713;0.0;17.021428571428572
2015-10-29;0.0285714285714285;3.1357142857142857;0.7119047619047618;15.742857142857144
2015-10-30;0.6404761904761904;4.808333333333334;0.1189285714285714;15.385714285714286
2015-10-31;1.450595238095238;6.449999999999998;0.0;15.042857142857144
2015-11-01;1.489285714285714;5.300000000000001;0.0;15.771428571428569
2015-11-02;0.7386904761904761;4.716666666666667;0.0;15.249999999999998
2015-11-03;0.5761904761904761;5.179166666666667;0.0;17.049999999999997
2015-11-04;0.6309523809523808;10.55714285714286;3.6630952380952375;14.578571428571427
2015-11-05;2.283333333333333;4.6;0.0714285714285714;14.750000000000004
2015-11-06;2.6271428571428572;4.679166666666667;0.0;15.214285714285715
2015-11-07;2.596190476190476;5.179166666666666;0.0;17.70714285714286
2015-11-08;1.8602380952380952;6.320833333333335;0.0;16.935714285714283
2015-11-09;1.311547619047619;4.457142857142857;0.0;19.342857142857145
2015-11-10;1.7198809523809524;4.028571428571428;0.0;19.3
2015-11-11;0.44999999999999996;7.9071428571428575;0.0;17.585714285714285
2015-11-12;1.6373809523809524;7.685714285714285;0.0;17.77142857142857
2015-11-13;2.673928571428571;3.9958333333333336;0.0;14.042857142857144
2015-11-14;2.0977380952380953;4.485714285714286;0.0;16.77142857142857
2015-11-15;0.0;6.271428571428571;0.0;17.485714285714288
2015-11-16;0.1547619047619047;5.029166666666667;2.9785714285714286;16.442857142857143
2015-11-17;0.8305952380952379;10.728571428571428;0.0;15.935714285714289
2015-11-18;0.934642857142857;8.450000000000001;0.0;15.700000000000005
2015-11-19;0.0476190476190475;6.599999999999999;0.4757142857142857;15.057142857142855
2015-11-20;0.0785714285714285;6.041666666666667;0.7057142857142857;17.249999999999996
2015-11-21;0.119047619047619;7.758333333333333;0.7357142857142858;17.5625
2015-11-22;1.3588095238095237;10.95;0.26;17.857142857142858
2015-11-23;2.382142857142857;6.749999999999999;0.0;17.385714285714283
2015-11-24;2.116071428571429;2.5857142857142854;0.0;18.50714285714286
2015-11-25;1.5571428571428572;3.2708333333333335;0.0;21.13571428571429
2015-11-26;1.0339285714285713;2.728571428571428;0.0;22.22083333333333
2015-11-27;1.3123809523809524;3.7571428571428567;0.35;21.87857142857143
2015-11-28;0.10952380952380941;5.228571428571429;0.95;20.05
2015-11-29;1.115;3.2928571428571423;0.0;19.478571428571428
2015-11-30;0.0904761904761904;4.985714285714287;0.0;20.84999999999999
2015-12-01;0.0642857142857143;5.107142857142857;0.0;20.03571428571429
2015-12-02;0.0952380952380951;3.9071428571428575;0.0;19.52857142857143
2015-12-03;1.4403571428571427;3.621428571428571;0.0;19.7
2015-12-04;0.8301190476190475;4.641666666666667;0.0;20.800000000000004
2015-12-05;1.5726190476190478;8.042857142857144;0.0;19.2
2015-12-06;1.831547619047619;7.728571428571429;0.0;19.62142857142857
2015-12-07;0.9107142857142857;6.27857142857143;0.0285714285714285;18.685714285714287
2015-12-08;0.8321428571428573;10.25;0.0;16.72142857142857
2015-12-09;0.43392857142857144;8.695833333333333;0.0;17.37857142857143
2015-12-10;0.5023809523809523;9.192857142857145;0.0;17.414285714285715
2015-12-11;0.0;5.671428571428572;0.1189285714285714;19.007142857142856
2015-12-12;1.1220238095238095;7.228571428571428;0.0;21.942857142857143
2015-12-13;1.0;9.328571428571427;1.2917857142857143;18.735714285714288
2015-12-14;1.6904761904761905;6.949999999999998;0.0;17.364285714285714
2015-12-15;0.2857142857142857;6.792857142857143;0.0;17.55
2015-12-16;1.368095238095238;6.721428571428571;0.0;19.164285714285715
2015-12-17;0.7125;6.142857142857143;0.2023809523809523;16.985714285714284
2015-12-18;2.6271428571428572;6.578571428571428;0.0;16.964285714285715
2015-12-19;1.7913095238095238;9.485714285714286;0.0;18.857142857142858
2015-12-20;0.9530952380952382;7.971428571428571;0.0;19.107142857142858
2015-12-21;1.2342857142857144;8.492857142857144;0.0;19.95
2015-12-22;1.5360714285714288;9.775;0.0;20.928571428571427
2015-12-23;1.720357142857143;5.214285714285714;0.0;19.721428571428568
2015-12-24;0.039642857142857105;5.44;0.5142857142857142;17.728571428571424
2015-12-25;1.1164285714285713;6.621428571428572;0.0;18.25714285714286
2015-12-26;2.4398809523809524;3.925;0.0;21.77857142857143
2015-12-27;2.046785714285714;4.95;0.0;21.70714285714286
2015-12-28;2.5225;6.0;0.0;20.65
2015-12-29;1.7692857142857141;8.935714285714287;0.0;20.52142857142857
2015-12-30;1.5352380952380953;2.1714285714285713;0.0;22.1
2015-12-31;2.2113095238095237;5.792857142857144;0.0;23.164285714285715
2016-01-01;0.0;5.720000000000001;2.0276190476190474;19.28
2016-01-02;0.0;8.48;1.3103571428571428;18.880000000000003
2016-01-03;0.3411904761904762;5.385714285714286;0.5389285714285714;22.91428571428571
2016-01-04;0.661547619047619;4.6625;0.0;21.042857142857144
2016-01-05;1.7402380952380954;3.55;0.0;18.42857142857143
2016-01-06;1.338690476190476;5.028571428571428;0.0;18.821428571428573
2016-01-07;0.2952380952380952;7.17857142857143;0.0;19.692857142857143
2016-01-08;0.1110714285714285;5.28;2.6086904761904766;21.700000000000003
2016-01-09;1.1253571428571427;6.885714285714286;0.07928571428571421;19.914285714285715
2016-01-10;0.40476190476190466;8.471428571428572;0.0;19.764285714285716
2016-01-11;1.9654761904761904;3.542857142857143;0.0;20.928571428571427
2016-01-12;0.0357142857142857;3.0625;0.7508333333333332;19.92142857142857
2016-01-13;2.0704761904761906;6.45;0.0;19.985714285714288
2016-01-14;1.0870238095238094;4.614285714285714;0.0;21.12142857142857
2016-01-15;1.8442857142857143;4.541666666666667;0.0;22.192857142857143
